"No.","Time","Source","Destination","Protocol","Length","Info"
"3158","814.208519","::1","::1","HTTP","265","GET / HTTP/1.1 "
"3159","814.208691","::1","::1","TCP","86","80  >  33390 [ACK] Seq=1 Ack=180 Win=65408 Len=0 TSval=1132431509 TSecr=1132431509"
"3160","814.209192","::1","::1","HTTP","579","HTTP/1.1 200 OK  (text/html)"
"3161","814.209214","::1","::1","TCP","86","33390  >  80 [ACK] Seq=180 Ack=494 Win=65152 Len=0 TSval=1132431509 TSecr=1132431509"
"3162","814.209441","::1","::1","TCP","86","33390  >  80 [FIN, ACK] Seq=180 Ack=494 Win=65536 Len=0 TSval=1132431510 TSecr=1132431509"
"3163","814.209522","::1","::1","TCP","86","80  >  33390 [FIN, ACK] Seq=494 Ack=181 Win=65536 Len=0 TSval=1132431510 TSecr=1132431510"
"3164","814.209546","::1","::1","TCP","86","33390  >  80 [ACK] Seq=181 Ack=495 Win=65536 Len=0 TSval=1132431510 TSecr=1132431510"
"3165","816.251468","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=53019 Ack=5097 Win=512 Len=0 TSval=2287763140 TSecr=2287748036"
"3166","816.251476","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=5096 Ack=53020 Win=512 Len=0 TSval=2287763140 TSecr=2287748036"
"3167","816.251485","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=53020 Ack=5097 Win=512 Len=0 TSval=2287763140 TSecr=2287748036"
"3168","816.251485","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 3107#1] 45674  >  20201 [ACK] Seq=5097 Ack=53020 Win=512 Len=0 TSval=2287763140 TSecr=2287748036"
"3169","818.224293","::1","::1","TCP","94","33398  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132435524 TSecr=0 WS=128"
"3170","818.224311","::1","::1","TCP","94","80  >  33398 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132435524 TSecr=1132435524 WS=128"
"3171","818.224329","::1","::1","TCP","86","33398  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132435524 TSecr=1132435524"
"3172","818.224365","::1","::1","HTTP","269","GET /robots.txt HTTP/1.1 "
"3173","818.224400","::1","::1","TCP","86","80  >  33398 [ACK] Seq=1 Ack=184 Win=65408 Len=0 TSval=1132435525 TSecr=1132435525"
"3174","818.224689","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3175","818.224704","::1","::1","TCP","86","33398  >  80 [ACK] Seq=184 Ack=433 Win=65152 Len=0 TSval=1132435525 TSecr=1132435525"
"3176","818.224837","::1","::1","TCP","86","33398  >  80 [FIN, ACK] Seq=184 Ack=433 Win=65536 Len=0 TSval=1132435525 TSecr=1132435525"
"3177","818.224904","::1","::1","TCP","86","80  >  33398 [FIN, ACK] Seq=433 Ack=185 Win=65536 Len=0 TSval=1132435525 TSecr=1132435525"
"3178","818.224921","::1","::1","TCP","86","33398  >  80 [ACK] Seq=185 Ack=434 Win=65536 Len=0 TSval=1132435525 TSecr=1132435525"
"3179","820.280411","127.0.0.1","127.0.0.1","TCP","74","38442  >  20202 [SYN] Seq=0 Win=65495 Len=0 MSS=65495 SACK_PERM TSval=2287767169 TSecr=0 WS=128"
"3180","820.280430","127.0.0.1","127.0.0.1","TCP","74","20202  >  38442 [SYN, ACK] Seq=0 Ack=1 Win=65483 Len=0 MSS=65495 SACK_PERM TSval=2287767169 TSecr=2287767169 WS=128"
"3181","820.280443","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=2287767169 TSecr=2287767169"
"3182","820.280655","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3183","820.280670","127.0.0.1","127.0.0.1","TCP","66","20202  >  38442 [ACK] Seq=1 Ack=365 Win=65152 Len=0 TSval=2287767169 TSecr=2287767169"
"3184","820.280762","127.0.0.1","127.0.0.1","TCP","170","20202  >  38442 [PSH, ACK] Seq=1 Ack=365 Win=65536 Len=104 TSval=2287767169 TSecr=2287767169 [TCP segment of a reassembled PDU]"
"3185","820.280773","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=105 Win=65536 Len=0 TSval=2287767169 TSecr=2287767169"
"3186","820.280785","127.0.0.1","127.0.0.1","TCP","109","20202  >  38442 [PSH, ACK] Seq=105 Ack=365 Win=65536 Len=43 TSval=2287767169 TSecr=2287767169 [TCP segment of a reassembled PDU]"
"3187","820.280791","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=148 Win=65536 Len=0 TSval=2287767169 TSecr=2287767169"
"3188","820.280802","127.0.0.1","127.0.0.1","TCP","72","20202  >  38442 [PSH, ACK] Seq=148 Ack=365 Win=65536 Len=6 TSval=2287767169 TSecr=2287767169 [TCP segment of a reassembled PDU]"
"3189","820.280806","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=154 Win=65536 Len=0 TSval=2287767169 TSecr=2287767169"
"3190","820.280827","127.0.0.1","127.0.0.1","TCP","24004","20202  >  38442 [PSH, ACK] Seq=154 Ack=365 Win=65536 Len=23938 TSval=2287767169 TSecr=2287767169 [TCP segment of a reassembled PDU]"
"3191","820.280833","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=24092 Win=52992 Len=0 TSval=2287767169 TSecr=2287767169"
"3192","820.280842","127.0.0.1","127.0.0.1","TCP","68","20202  >  38442 [PSH, ACK] Seq=24092 Ack=365 Win=65536 Len=2 TSval=2287767169 TSecr=2287767169 [TCP segment of a reassembled PDU]"
"3193","820.280846","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=24094 Win=52992 Len=0 TSval=2287767169 TSecr=2287767169"
"3194","820.280860","127.0.0.1","127.0.0.1","HTTP","71","HTTP/1.1 200 OK  (text/plain)"
"3195","820.280863","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [ACK] Seq=365 Ack=24099 Win=52992 Len=0 TSval=2287767169 TSecr=2287767169"
"3196","821.243762","::1","::1","TCP","94","52216  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132438544 TSecr=0 WS=128"
"3197","821.243780","::1","::1","TCP","94","80  >  52216 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132438544 TSecr=1132438544 WS=128"
"3198","821.243796","::1","::1","TCP","86","52216  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132438544 TSecr=1132438544"
"3199","821.243830","::1","::1","HTTP","229","GET /admin/ HTTP/1.1 "
"3200","821.243873","::1","::1","TCP","86","80  >  52216 [ACK] Seq=1 Ack=144 Win=65408 Len=0 TSval=1132438544 TSecr=1132438544"
"3201","821.244444","::1","::1","HTTP","993","HTTP/1.1 200 OK  (text/html)"
"3202","821.244461","::1","::1","TCP","86","52216  >  80 [ACK] Seq=144 Ack=908 Win=64640 Len=0 TSval=1132438545 TSecr=1132438545"
"3203","821.244574","::1","::1","TCP","86","52216  >  80 [FIN, ACK] Seq=144 Ack=908 Win=65536 Len=0 TSval=1132438545 TSecr=1132438545"
"3204","821.244639","::1","::1","TCP","86","80  >  52216 [FIN, ACK] Seq=908 Ack=145 Win=65536 Len=0 TSval=1132438545 TSecr=1132438545"
"3205","821.244654","::1","::1","TCP","86","52216  >  80 [ACK] Seq=145 Ack=909 Win=65536 Len=0 TSval=1132438545 TSecr=1132438545"
"3206","823.257834","::1","::1","TCP","94","52218  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132440558 TSecr=0 WS=128"
"3207","823.257852","::1","::1","TCP","94","80  >  52218 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132440558 TSecr=1132440558 WS=128"
"3208","823.257866","::1","::1","TCP","86","52218  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132440558 TSecr=1132440558"
"3209","823.257899","::1","::1","HTTP","279","GET /administrator/ HTTP/1.1 "
"3210","823.257933","::1","::1","TCP","86","80  >  52218 [ACK] Seq=1 Ack=194 Win=65280 Len=0 TSval=1132440558 TSecr=1132440558"
"3211","823.258196","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3212","823.258211","::1","::1","TCP","86","52218  >  80 [ACK] Seq=194 Ack=433 Win=65152 Len=0 TSval=1132440558 TSecr=1132440558"
"3213","823.258305","::1","::1","TCP","86","52218  >  80 [FIN, ACK] Seq=194 Ack=433 Win=65536 Len=0 TSval=1132440558 TSecr=1132440558"
"3214","823.258357","::1","::1","TCP","86","80  >  52218 [FIN, ACK] Seq=433 Ack=195 Win=65536 Len=0 TSval=1132440558 TSecr=1132440558"
"3215","823.258376","::1","::1","TCP","86","52218  >  80 [ACK] Seq=195 Ack=434 Win=65536 Len=0 TSval=1132440559 TSecr=1132440558"
"3216","825.270883","::1","::1","TCP","94","52232  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132442571 TSecr=0 WS=128"
"3217","825.270899","::1","::1","TCP","94","80  >  52232 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132442571 TSecr=1132442571 WS=128"
"3218","825.270914","::1","::1","TCP","86","52232  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132442571 TSecr=1132442571"
"3219","825.270945","::1","::1","HTTP","243","GET /backup/ HTTP/1.1 "
"3220","825.270978","::1","::1","TCP","86","80  >  52232 [ACK] Seq=1 Ack=158 Win=65408 Len=0 TSval=1132442571 TSecr=1132442571"
"3221","825.271248","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3222","825.271263","::1","::1","TCP","86","52232  >  80 [ACK] Seq=158 Ack=433 Win=65152 Len=0 TSval=1132442571 TSecr=1132442571"
"3223","825.271374","::1","::1","TCP","86","52232  >  80 [FIN, ACK] Seq=158 Ack=433 Win=65536 Len=0 TSval=1132442571 TSecr=1132442571"
"3224","825.271439","::1","::1","TCP","86","80  >  52232 [FIN, ACK] Seq=433 Ack=159 Win=65536 Len=0 TSval=1132442572 TSecr=1132442571"
"3225","825.271454","::1","::1","TCP","86","52232  >  80 [ACK] Seq=159 Ack=434 Win=65536 Len=0 TSval=1132442572 TSecr=1132442572"
"3226","827.283994","::1","::1","TCP","94","52240  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132444584 TSecr=0 WS=128"
"3227","827.284011","::1","::1","TCP","94","80  >  52240 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132444584 TSecr=1132444584 WS=128"
"3228","827.284025","::1","::1","TCP","86","52240  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132444584 TSecr=1132444584"
"3229","827.284058","::1","::1","HTTP","225","GET /config/ HTTP/1.1 "
"3230","827.284090","::1","::1","TCP","86","80  >  52240 [ACK] Seq=1 Ack=140 Win=65408 Len=0 TSval=1132444584 TSecr=1132444584"
"3231","827.284359","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3232","827.284375","::1","::1","TCP","86","52240  >  80 [ACK] Seq=140 Ack=433 Win=65152 Len=0 TSval=1132444585 TSecr=1132444584"
"3233","827.284472","::1","::1","TCP","86","52240  >  80 [FIN, ACK] Seq=140 Ack=433 Win=65536 Len=0 TSval=1132444585 TSecr=1132444584"
"3234","827.284542","::1","::1","TCP","86","80  >  52240 [FIN, ACK] Seq=433 Ack=141 Win=65536 Len=0 TSval=1132444585 TSecr=1132444585"
"3235","827.284559","::1","::1","TCP","86","52240  >  80 [ACK] Seq=141 Ack=434 Win=65536 Len=0 TSval=1132444585 TSecr=1132444585"
"3236","830.296625","::1","::1","TCP","94","46906  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132447597 TSecr=0 WS=128"
"3237","830.296642","::1","::1","TCP","94","80  >  46906 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132447597 TSecr=1132447597 WS=128"
"3238","830.296656","::1","::1","TCP","86","46906  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132447597 TSecr=1132447597"
"3239","830.296691","::1","::1","HTTP","227","GET /database/ HTTP/1.1 "
"3240","830.296724","::1","::1","TCP","86","80  >  46906 [ACK] Seq=1 Ack=142 Win=65408 Len=0 TSval=1132447597 TSecr=1132447597"
"3241","830.296979","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3242","830.296995","::1","::1","TCP","86","46906  >  80 [ACK] Seq=142 Ack=433 Win=65152 Len=0 TSval=1132447597 TSecr=1132447597"
"3243","830.297102","::1","::1","TCP","86","46906  >  80 [FIN, ACK] Seq=142 Ack=433 Win=65536 Len=0 TSval=1132447597 TSecr=1132447597"
"3244","830.297149","::1","::1","TCP","86","80  >  46906 [FIN, ACK] Seq=433 Ack=143 Win=65536 Len=0 TSval=1132447597 TSecr=1132447597"
"3245","830.297165","::1","::1","TCP","86","46906  >  80 [ACK] Seq=143 Ack=434 Win=65536 Len=0 TSval=1132447597 TSecr=1132447597"
"3246","831.355511","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 20201  >  45674 [ACK] Seq=53019 Ack=5097 Win=512 Len=0 TSval=2287778244 TSecr=2287763140"
"3247","831.355511","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 45674  >  20201 [ACK] Seq=5096 Ack=53020 Win=512 Len=0 TSval=2287778244 TSecr=2287763140"
"3248","831.355529","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20201  >  45674 [ACK] Seq=53020 Ack=5097 Win=512 Len=0 TSval=2287778244 TSecr=2287763140"
"3249","831.355529","127.0.0.1","127.0.0.1","TCP","66","[TCP Dup ACK 3107#2] 45674  >  20201 [ACK] Seq=5097 Ack=53020 Win=512 Len=0 TSval=2287778244 TSecr=2287763140"
"3250","833.309878","::1","::1","TCP","94","46920  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132450610 TSecr=0 WS=128"
"3251","833.309895","::1","::1","TCP","94","80  >  46920 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132450610 TSecr=1132450610 WS=128"
"3252","833.309909","::1","::1","TCP","86","46920  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132450610 TSecr=1132450610"
"3253","833.309940","::1","::1","HTTP","227","GET /api/ HTTP/1.1 "
"3254","833.309971","::1","::1","TCP","86","80  >  46920 [ACK] Seq=1 Ack=142 Win=65408 Len=0 TSval=1132450610 TSecr=1132450610"
"3255","833.310401","::1","::1","HTTP","1180","HTTP/1.1 200 OK  (text/html)"
"3256","833.310417","::1","::1","TCP","86","46920  >  80 [ACK] Seq=142 Ack=1095 Win=64512 Len=0 TSval=1132450611 TSecr=1132450611"
"3257","833.310523","::1","::1","TCP","86","46920  >  80 [FIN, ACK] Seq=142 Ack=1095 Win=65536 Len=0 TSval=1132450611 TSecr=1132450611"
"3258","833.310569","::1","::1","TCP","86","80  >  46920 [FIN, ACK] Seq=1095 Ack=143 Win=65536 Len=0 TSval=1132450611 TSecr=1132450611"
"3259","833.310584","::1","::1","TCP","86","46920  >  80 [ACK] Seq=143 Ack=1096 Win=65536 Len=0 TSval=1132450611 TSecr=1132450611"
"3260","835.451494","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive] 38442  >  20202 [ACK] Seq=364 Ack=24099 Win=65536 Len=0 TSval=2287782340 TSecr=2287767169"
"3261","835.451511","127.0.0.1","127.0.0.1","TCP","66","[TCP Keep-Alive ACK] 20202  >  38442 [ACK] Seq=24099 Ack=365 Win=65536 Len=0 TSval=2287782340 TSecr=2287767169"
"3262","836.322910","::1","::1","TCP","94","46934  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132453623 TSecr=0 WS=128"
"3263","836.322926","::1","::1","TCP","94","80  >  46934 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132453623 TSecr=1132453623 WS=128"
"3264","836.322940","::1","::1","TCP","86","46934  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132453623 TSecr=1132453623"
"3265","836.322972","::1","::1","HTTP","244","GET /uploads/ HTTP/1.1 "
"3266","836.323013","::1","::1","TCP","86","80  >  46934 [ACK] Seq=1 Ack=159 Win=65408 Len=0 TSval=1132453623 TSecr=1132453623"
"3267","836.323462","::1","::1","HTTP","997","HTTP/1.1 200 OK  (text/html)"
"3268","836.323476","::1","::1","TCP","86","46934  >  80 [ACK] Seq=159 Ack=912 Win=64640 Len=0 TSval=1132453624 TSecr=1132453624"
"3269","836.323577","::1","::1","TCP","86","46934  >  80 [FIN, ACK] Seq=159 Ack=912 Win=65536 Len=0 TSval=1132453624 TSecr=1132453624"
"3270","836.323646","::1","::1","TCP","86","80  >  46934 [FIN, ACK] Seq=912 Ack=160 Win=65536 Len=0 TSval=1132453624 TSecr=1132453624"
"3271","836.323662","::1","::1","TCP","86","46934  >  80 [ACK] Seq=160 Ack=913 Win=65536 Len=0 TSval=1132453624 TSecr=1132453624"
"3272","838.339723","::1","::1","TCP","94","46936  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132455640 TSecr=0 WS=128"
"3273","838.339741","::1","::1","TCP","94","80  >  46936 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132455640 TSecr=1132455640 WS=128"
"3274","838.339757","::1","::1","TCP","86","46936  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132455640 TSecr=1132455640"
"3275","838.339794","::1","::1","HTTP","269","GET /downloads/ HTTP/1.1 "
"3276","838.339830","::1","::1","TCP","86","80  >  46936 [ACK] Seq=1 Ack=184 Win=65408 Len=0 TSval=1132455640 TSecr=1132455640"
"3277","838.340114","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3278","838.340129","::1","::1","TCP","86","46936  >  80 [ACK] Seq=184 Ack=433 Win=65152 Len=0 TSval=1132455640 TSecr=1132455640"
"3279","838.340254","::1","::1","TCP","86","46936  >  80 [FIN, ACK] Seq=184 Ack=433 Win=65536 Len=0 TSval=1132455640 TSecr=1132455640"
"3280","838.340336","::1","::1","TCP","86","80  >  46936 [FIN, ACK] Seq=433 Ack=185 Win=65536 Len=0 TSval=1132455640 TSecr=1132455640"
"3281","838.340353","::1","::1","TCP","86","46936  >  80 [ACK] Seq=185 Ack=434 Win=65536 Len=0 TSval=1132455640 TSecr=1132455640"
"3282","841.358930","::1","::1","TCP","94","36846  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132458659 TSecr=0 WS=128"
"3283","841.358948","::1","::1","TCP","94","80  >  36846 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132458659 TSecr=1132458659 WS=128"
"3284","841.358963","::1","::1","TCP","86","36846  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132458659 TSecr=1132458659"
"3285","841.359003","::1","::1","HTTP","246","GET /config.php HTTP/1.1 "
"3286","841.359051","::1","::1","TCP","86","80  >  36846 [ACK] Seq=1 Ack=161 Win=65408 Len=0 TSval=1132458659 TSecr=1132458659"
"3287","841.359345","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3288","841.359384","::1","::1","TCP","86","36846  >  80 [ACK] Seq=161 Ack=433 Win=65152 Len=0 TSval=1132458659 TSecr=1132458659"
"3289","841.359574","::1","::1","TCP","86","36846  >  80 [FIN, ACK] Seq=161 Ack=433 Win=65536 Len=0 TSval=1132458660 TSecr=1132458659"
"3290","841.359645","::1","::1","TCP","86","80  >  36846 [FIN, ACK] Seq=433 Ack=162 Win=65536 Len=0 TSval=1132458660 TSecr=1132458660"
"3291","841.359664","::1","::1","TCP","86","36846  >  80 [ACK] Seq=162 Ack=434 Win=65536 Len=0 TSval=1132458660 TSecr=1132458660"
"3292","842.374399","::1","::1","TCP","94","36848  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132459675 TSecr=0 WS=128"
"3293","842.374417","::1","::1","TCP","94","80  >  36848 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132459675 TSecr=1132459675 WS=128"
"3294","842.374432","::1","::1","TCP","86","36848  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132459675 TSecr=1132459675"
"3295","842.374466","::1","::1","HTTP","248","GET /database.php HTTP/1.1 "
"3296","842.374502","::1","::1","TCP","86","80  >  36848 [ACK] Seq=1 Ack=163 Win=65408 Len=0 TSval=1132459675 TSecr=1132459675"
"3297","842.374772","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3298","842.374787","::1","::1","TCP","86","36848  >  80 [ACK] Seq=163 Ack=433 Win=65152 Len=0 TSval=1132459675 TSecr=1132459675"
"3299","842.374919","::1","::1","TCP","86","36848  >  80 [FIN, ACK] Seq=163 Ack=433 Win=65536 Len=0 TSval=1132459675 TSecr=1132459675"
"3300","842.374997","::1","::1","TCP","86","80  >  36848 [FIN, ACK] Seq=433 Ack=164 Win=65536 Len=0 TSval=1132459675 TSecr=1132459675"
"3301","842.375014","::1","::1","TCP","86","36848  >  80 [ACK] Seq=164 Ack=434 Win=65536 Len=0 TSval=1132459675 TSecr=1132459675"
"3302","845.388541","::1","::1","TCP","94","36864  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132462689 TSecr=0 WS=128"
"3303","845.388558","::1","::1","TCP","94","80  >  36864 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132462689 TSecr=1132462689 WS=128"
"3304","845.388572","::1","::1","TCP","86","36864  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132462689 TSecr=1132462689"
"3305","845.388604","::1","::1","HTTP","245","GET /admin.php HTTP/1.1 "
"3306","845.388637","::1","::1","TCP","86","80  >  36864 [ACK] Seq=1 Ack=160 Win=65408 Len=0 TSval=1132462689 TSecr=1132462689"
"3307","845.388915","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3308","845.388928","::1","::1","TCP","86","36864  >  80 [ACK] Seq=160 Ack=433 Win=65152 Len=0 TSval=1132462689 TSecr=1132462689"
"3309","845.389027","::1","::1","TCP","86","36864  >  80 [FIN, ACK] Seq=160 Ack=433 Win=65536 Len=0 TSval=1132462689 TSecr=1132462689"
"3310","845.389088","::1","::1","TCP","86","80  >  36864 [FIN, ACK] Seq=433 Ack=161 Win=65536 Len=0 TSval=1132462689 TSecr=1132462689"
"3311","845.389104","::1","::1","TCP","86","36864  >  80 [ACK] Seq=161 Ack=434 Win=65536 Len=0 TSval=1132462689 TSecr=1132462689"
"3312","846.105812","127.0.0.1","127.0.0.1","HTTP","430","GET /metrics HTTP/1.1 "
"3313","846.109964","127.0.0.1","127.0.0.1","HTTP","3856","HTTP/1.1 200 OK  (text/plain)"
"3314","846.110026","127.0.0.1","127.0.0.1","TCP","66","45674  >  20201 [ACK] Seq=5461 Ack=56810 Win=493 Len=0 TSval=2287792998 TSecr=2287792998"
"3315","846.547596","127.0.0.1","127.0.0.1","TCP","66","20202  >  38442 [FIN, ACK] Seq=24099 Ack=365 Win=65536 Len=0 TSval=2287793436 TSecr=2287767169"
"3316","846.547735","127.0.0.1","127.0.0.1","TCP","66","38442  >  20202 [FIN, ACK] Seq=365 Ack=24100 Win=65536 Len=0 TSval=2287793436 TSecr=2287793436"
"3317","846.547761","127.0.0.1","127.0.0.1","TCP","66","20202  >  38442 [ACK] Seq=24100 Ack=366 Win=65536 Len=0 TSval=2287793436 TSecr=2287793436"
"3318","848.405384","::1","::1","TCP","94","36866  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132465706 TSecr=0 WS=128"
"3319","848.405403","::1","::1","TCP","94","80  >  36866 [SYN, ACK] Seq=0 Ack=1 Win=65464 Len=0 MSS=65476 SACK_PERM TSval=1132465706 TSecr=1132465706 WS=128"
"3320","848.405419","::1","::1","TCP","86","36866  >  80 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=1132465706 TSecr=1132465706"
"3321","848.405454","::1","::1","HTTP","270","GET /phpinfo.php HTTP/1.1 "
"3322","848.405490","::1","::1","TCP","86","80  >  36866 [ACK] Seq=1 Ack=185 Win=65280 Len=0 TSval=1132465706 TSecr=1132465706"
"3323","848.405766","::1","::1","HTTP","518","HTTP/1.1 404 Not Found  (text/html)"
"3324","848.405793","::1","::1","TCP","86","36866  >  80 [ACK] Seq=185 Ack=433 Win=65152 Len=0 TSval=1132465706 TSecr=1132465706"
"3325","848.405894","::1","::1","TCP","86","36866  >  80 [FIN, ACK] Seq=185 Ack=433 Win=65536 Len=0 TSval=1132465706 TSecr=1132465706"
"3326","848.405942","::1","::1","TCP","86","80  >  36866 [FIN, ACK] Seq=433 Ack=186 Win=65536 Len=0 TSval=1132465706 TSecr=1132465706"
"3327","848.405957","::1","::1","TCP","86","36866  >  80 [ACK] Seq=186 Ack=434 Win=65536 Len=0 TSval=1132465706 TSecr=1132465706"
"3328","849.419101","::1","::1","TCP","94","35138  >  80 [SYN] Seq=0 Win=65476 Len=0 MSS=65476 SACK_PERM TSval=1132466719 TSecr=0 WS=128"
